1247	1279	भवानन्दी	भवानंद	_	Paper	DN	8.6"x3.8"	6.5"x2.3"	10	40	19	_	Good	_	_
1248	1280	भवानन्दी	भवानंद	_	Paper	DN	8.9"x4.2"	7.4"x2.9"	13	48	12	_	Good	_	_
1249	1391	भवानन्दी	भवानंद	_	Paper	DN	11"x4.9"	8.8"x2.9"	10	48	11	_	Good	_	_
1250	245	भवानन्दीप्रकाश	महादेव	_	Paper	DN	10.3"x5.6"	8.6"x4"	19	48	5	महादेव पुतम्बेकर	Good	_	_
1251	543	भवानन्दीप्रकाश	महादेव पुतम्बेकर	_	Paper	DN	12.2"x4.6"	9"x2.8"	11	50	870	_	Good	_	_
1252	669	भावप्रकाशिका	रूद्र न्यायवाचस्पति	_	Paper	DN	11.3"x5"	8.8"x2.6"	10	48	134	_	Good	_	_
1253	566	चषक	गंगाराम	गंगाराम जडिय	Paper	DN	12.5"x5"	10"x3"	13	52	259	_	Good	_	_
1254	920	चतुर्दशलक्षणी	गदाधर भट्टाचार्य	_	Paper	DN	11"x4.7"	9"x3"	11	44	26	_	Good	_	_
1255	43	चित्ररूपविवेक	न्यायवाचस्पति	_	Paper	DN	10.5"x5.5"	8.5"x4"	22	45	12	_	Good	_	_
1256	688	दण्डकारणतावाद	_	_	Paper	DN	11.2"x4"	9.8"x2.6"	11	38	2	_	Good	_	_
1257	788	दिनकरी	दिनकर भट्ट	_	Paper	DN	11.2"x5.4"	9.5"x4.4"	13	38	46	_	Good	_	_
1258	841	द्रव्यनाशवादार्थ	_	_	Paper	DN	12"x4"	10"x2.4"	10	49	8	_	Good	_	_
1259	257-258	गदाधरी	गदाधर	_	Paper	DN	10.2"x4.5"	8.3"x2.7"	9	44	242	_	Good	saMvata 1833	saMvata 1833
1260	259	गदाधरी	गदाधर	_	Paper	DN	10"x4.5"	8"x2.7"	9	44	138	_	Good	_	_
1261	260	गदाधरी	गदाधर	_	Paper	DN	10"x4.5"	8"x2.7"	9	44	96	_	Good	saMvata 1833	saMvata 1833
1262	261	गदाधरी	गदाधर	_	Paper	DN	10"x4.5"	7.7"x2.5"	9	44	100	_	Good	_	_
1263	262	गदाधरी	गदाधर	_	Paper	DN	10"x4.5"	8"x2.5"	9	44	48	_	Good	_	_
1264	477	गदाधरी	गदाधर	_	Paper	DN	10"x4.2"	8.2"x2.5"	9	43	119	_	Good	_	_
1265	478	गदाधरी	गदाधर	_	Paper	DN	10"x4.3"	8.2"x2.3"	8	48	41	_	Good	_	_
1266	479	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	10"x4.2"	8"x2.5"	9	50	111	_	Good	_	_
1267	480	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	10"x4.3"	8"x2.4"	9	43	82	_	Good	saMvata 1831	saMvata 1831
1268	481	गदाधरी (पूर्वपक्षव्याख्या)	गदाधर भट्टाचार्य	_	Paper	DN	10"x4.2"	8"x2.5"	9	50	44	_	Good	saMvata 1831	saMvata 1831
1269	553	गदाधरी (प्रत्यक्षखंड)	गदाधर भट्टाचार्य	_	Paper	DN	9.9"x5.4"	7.7"x3.4"	12	30	59	_	Good	_	_
1270	783	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	11.4"x5.3"	9"x3"	11	38	57	रघुराम  व्यास   patron- घनश्याम शास्त्री	Good	saMvata 1856	saMvata 1856
1271	916	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	11.1"x4.6"	9"x3"	10	35	39	_	Good	_	_
1272	918	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	12.7"x4.8"	10.5"x3"	11	55	20	_	Good	_	_
1273	919	गदाधरी	गदाधर भट्टाचार्य	_	Paper	DN	11"x4.6"	9"x3"	12	48	14	_	Good	_	_
1274	553a	गदाधरी	कृष्ण भट्ट	_	Paper	DN	9.9"x5.4"	8"x3.8"	11	35	2	_	Good	_	_
1275	553ba	गदाधरी ?	_	_	Paper	DN	9.9"x5.4"	8.2"x3.7"	16	35	34	_	Good	_	_
1276	37	गुणभाष्य	प्रशस्तपाद	_	Paper	DN	10.6"x5"	9.2"x4"	21	52	10	_	Good	_	_
1277	668	गुणप्रकाशदिधिती	मथुरानाथ तर्कवागिश	_	Paper	DN	11.3"x4.8"	8.5"x3"	13	35	133	_	Good	_	_
1278	789	जागदीशी	जगदीश         तर्कालंकार	_	Paper	DN	11.8"x5.6"	9.8"x4"	13	50	91	_	Good	_	_
1279	790	जागदीशी ( पूर्वपक्षग्रंथ)	जगदीश         तर्कालंकार	_	Paper	DN	11.8"x5.5"	9.8"x4"	13	50	15	_	Good	_	_
1280	791	जागदीशी	जगदीश         तर्कालंकार	_	Paper	DN	11.8"x5.5"	9.8"x4"	13	50	12	_	Good	_	_
1281	842	जागदीशी (चिंतामणिटीका)	जगदीश	_	Paper	DN	12.3"x4.6"	10.3"x2.6"	11	56	10	_	Good	_	_
1282	902	जागदीशी	जगदीश	_	Paper	DN	10"x3"	8.2"x1.7"	10	40	15	_	Poor	_	_
1283	679	जातिवाद	जगदीश	_	Paper	DN	9.7"x4.6"	7.7"x3.2"	12	40	43	_	Good	_	_
1284	611	कारकविवेचन	भवानंद सिद्धांतवागिश	_	Paper	DN	10"x4.3"	8"x3"	13	40	14	_	Good	_	_
1285	674	कारणतावादार्थ	_	_	Paper	DN	11.9"x4.2"	11"x2.8"	13	50	5	_	Good	shaka 1713	shaka 1713
1286	892	किरणावली	उदयनाचार्य	_	Paper	DN	10.2"x3.2"	6.4"x1.9"	8	36	20	_	Poor	_	_
1287	685	किरणावली प्रकाश	वर्धमान	_	Paper	DN	9.9"x3"	8.4"x2"	10	50	81	_	Good	saMvata 1657 shaka 1522	saMvata 1657 shaka 1522
1288	677	लिंगोपहितलैंगिकभावविचार 	_	_	Paper	DN	10.1"x4.4"	8"x2.5"	9	40	38	बालकृष्ण मिश्र	Good	saMvata 1845	saMvata 1845
1289	1364	महाविद्याविडम्बन	हरकिन्कर	_	Paper	DN	10.5"x4"	8"x2.8"	11	38	44	_	Good	_	_
1290	31	मणिफक्किका	मथुरानाथ तर्कवागिश	_	Paper	DN	10.4"x5.5"	8.3"x4"	16	42	46	_	Good	_	_
1291	33	मितभाषिणी	माधव सरस्वती	_	Paper	DN	10.4"x5.5"	8.3"x3.5"	15	38	32	विठ्ठल	Good	_	_
1292	681	मितभाषिणी	माधव सरस्वती	_	Paper	DN	7.6"x3.2"	6.3"x2.2"	10	36	58	विठ्ठल	Good	saMvata 1540	saMvata 1540
1293	1085	मितभाषिणी	माधव सरस्वती	_	Paper	DN	11"x5"	9.6"x3.4"	10	36	42	मुकुन्द	Fair	saMvata 1606	saMvata 1606
1294	1496	मितभाषिणी	माधव सरस्वती	_	Paper	DN	10.3"x5.5"	8.3"x3.8"	15	42	4	_	Good	_	_
1295	676	नञशिरोमणिव्याख्या	रघुदेव भट्टाचार्य	_	Paper	DN	9.9"x4.3"	8"x3"	13	44	16	_	Good	saMvata 1823	saMvata 1823
1296	538	नञवाङवादार्थ	गदाधर भट्टाचार्य	_	Paper	DN	11.6"x4.1"	8.3"x2.4"	10	50	30	लक्ष्मीनृसिंह	Good	_	_
1297	540	नवीनमतविचार	हरिराम तर्कालंकार	_	Paper	DN	9.5"x4.7"	8.3"x3.8"	13	36	19	_	Good	_	_
1298	675	नव्यानुमितिपरामर्श	महादेव पुण्यस्तंभकर	_	Paper	DN	10.1"x4.5"	8"x3.2"	15	42	27	_	Good	_	_
1299	407	न्याय a work on	_	_	Paper	DN	10.7"x4.9"	9"x2.7"	9	40	12	_	Good	_	_
1300	557	न्याय a work on	_	_	Paper	DN	10"x5.5"	8"x3.8"	13	32	13	_	Good	_	_
1301	581 a	न्याय a work on	_	_	Paper	DN	11.8"x4.1"	9"x2.5"	12	61	33	_	Good	_	_
1302	581 ba	न्याय a work on	_	_	Paper	DN	11.8"x4.1"	9"x2.6"	12	55	56	_	Good	_	_
1303	599 a	न्याय a work on	_	_	Paper	DN	8"x3.6"	6.9"x2.3"	10	40	131	_	Good	_	_
1304	599 ba	न्याय a work on	_	_	Paper	DN	8"x3.6"	6.8"x2"	11	42	    ४३     (२०-६२)	_	Good	_	_
1305	599 ka	न्याय a work on	_	_	Paper	DN	8"x3.6"	7.3"x2.6"	12	40	113	_	Fair	_	_
1306	914	"न्याय a work on [""मथुरानाथी?]"	मथुरानाथ तर्कवागीश	_	Paper	DN	10.5"x5.5"	8.5"x3.8"	20	44	13	_	Good	_	_
1307	915	न्याय a work on [गदाधरी?]	_	_	Paper	DN	12.7"x4.9"	10.2"x3.1"	12	54	5	_	Good	_	_
1308	917	न्याय a work on	_	_	Paper	DN	10.5"x5.5"	8.2"x3.7"	15	39	14	_	Good	_	_
1309	1281	न्याय a work on [चिन्तामणिटीका]	_	_	Paper	DN	9.1"x4.1"	7.7"x2.8"	12	40	24	_	Good	_	_
1310	1383	न्याय a work on	_	_	Paper	DN	8.8"x4"	6.5"x2"	7	36	43	_	Good	_	_
1311	1393	न्याय a work on	_	_	Paper	DN	11.2"x4.1"	9.8"x3"	13	56	4	_	Good	_	_
1312	1394	न्याय a work on	_	_	Paper	DN	10.6"x4.7"	8.9"x3.7"	14	42	23	_	Good	_	_
1313	1395	न्याय a work on	_	_	Paper	DN	10"x4.3"	7.3"x2.2"	9	40	6	_	Good	_	_
1314	1396	न्याय a work on	_	_	Paper	DN	9.2"x4.1"	7.4"x2.5"	12	32	21	_	Good	_	_
1315	1397	न्याय a work on	_	_	Paper	DN	9.2"x4.2"	7"x2.5"	9	38	१२    (३१-३९, ५२-५५)	_	Good	_	_
1316	1398	न्याय a work on	_	_	Paper	DN	9"x4"	7.1"x2.4"	10	45	5	_	Poor	_	_
1317	1399	न्याय a work on	_	_	Paper	DN	9"x4.2"	7"x2.5"	10	38	२४     (७-१६,२३-३६)	_	Good	_	_
1318	1400	न्याय a work on	_	_	Paper	DN	9.7"x3.9"	8.4"x2.7"	15	45	८     (१०-१७)	_	Good	_	_
1319	1401	न्याय a work on	_	_	Paper	DN	9"x4"	7.5"x2"	9	40	    २     (९२-९३)	_	Fair	_	_
1320	1402	न्याय a work on	_	_	Paper	DN	9"x3.8"	7.3"x2.5"	13	40	        २०          (२०-३९)	_	Fair	_	_
1321	1403	न्याय a work on 	_	_	Paper	DN	9"x3.8"	7"x2.2"	12	36	३० (५३-१०४)	_	Good	_	_
1322	1407	न्याय a work on	_	_	Paper	DN	9.5"x4.1" "	7.2"x2.7"	10	38	13	_	Good	_	_
1323	657	न्याय a work on	_	_	Paper	DN	11"x3.4"	10"x2.7"	11	58	404	_	Fair	_	_
1324	666 a	न्याय a work on	_	_	Paper	DN	11"x5.2"	9"x3.8"	16	50	१५ (६४-७८)	_	Good	_	_
1325	666 ba	न्याय a work on	_	_	Paper	DN	11"x4.5"	8"x2.7" "	11	44	२२(२-२३)	_	Good	_	_
1326	666 ka	न्याय a work on	_	_	Paper	DN	9"x4.2"	7.5"x2.6"	13	44	२७(९५-१२१)	_	Good	_	_
1327	666 qa	न्याय a work on	_	_	Paper	DN	11"x4"	10"x3"	    to           ११--१५	50	३२(६४-९५)	_	Fair	_	_
1328	666 i	न्याय a work on	_	_	Paper	DN	9"x4"	7.2"x2.5"	13	40	४(१५-१९)	_	Good	_	_
1329	751	न्याय a work on	_	_	Paper	DN	10.2"x4.4"	8"x2.8"	..	..	388	_	Fair	_	_
1330	574	न्यायबोधिनी	गोवर्धन	_	Paper	DN	9.4"x3"	7.2"x1.8"	6	34	31	_	Good	_	_
1331	1392	न्यायबोधिनी	गोवर्धन	_	Paper	DN	12.5"x3.9"	10.3"x2.7"	8	44	6	_	Good	_	_
1332	690	न्यायकन्दलीटीका	_	_	Paper	DN	10.6"x4.3"	9"x2.8"	11	45	117	_	Good	_	_
1333	1054	न्यायकन्दलीटीका	नरचन्द्रसूरी	_	Paper	DN	10.5"x4"	7.7"x2.8"	10	36	51	_	Good	_	_
1334	579	न्यायकौस्तुभ	महादेव पृतमकर	_	Paper	DN	10.6"x5"	8.7"x3.3"	15	41	११९  (४६-१६४)	नारायणजीत जोशी	Good	saMvata 1852	saMvata 1852
1335	754	न्यायकौस्तुभ	महादेव	_	Paper	DN	10.6"x5"	8.8"x3.4"	15	36	45	_	Fair	_	_
1336	655	न्यायरत्नप्रकाश	वाचस्पति	_	Paper	DN	12.2"x4"	10.2"x2.7"	10	42	104	_	Good	_	_
1337	913	न्यायसंग्रह	रामलिंग	_	Paper	DN	12"x4.2"	9.5"x2"	7	40	109	_	Good	_	_
1338	578	न्यायसिद्धांतमंजरी	जानकिनाथ शर्मा	_	Paper	DN	11"x5.1"	8.5"x3.6"	13	31	36	नारायण जडिय	Good	shaka 1717	shaka 1717
1339	912	न्यायसिद्धांतमंजरी	जानकिनाथ भट्टाचार्य	_	Paper	DN	12"x4.2"	9.5"x2"	7	40	58	_	Good	_	_
1340	34 + 36	न्यायमंजरीप्रकाश	लौगाक्षी भास्कर	_	Paper	DN	11.5"x5.5"	9"x3.5"	13	40	64	_	Good	_	_
1341	517	न्यायसिद्धांतमंजरीदीपिका (अनुमानखंड)	श्रीकंठ दीक्षित	_	Paper	DN	11.2"x5.2"	9.2"x3.5"	13	33	46	_	Good	_	_
1342	518	न्यायसिद्धांतमंजरीदीपिका (प्रत्यक्षखंड)	श्रीकंठ दीक्षित	_	Paper	DN	10.4"x4.8"	7.6"x3.2"	11	33	56	_	Good	saMvata 1856	saMvata 1856
1343	848	न्यायसिद्धांतमंजरीदीपिका (प्रत्यक्षखंड)	श्रीकंठ दीक्षित	_	Paper	DN	9.1"x3.4"	7.7"x2.1"	10	50	14	_	Good	_	_
1344	1404	न्यायसिद्धांतमंजरीप्रकाश	भास्कर	_	Paper	DN	11"x5.1"	8.7"x3.6"	16	54	२२ (७९-१०१)	तुलजाराम	Good	saMvata 1852 shaka 1717	saMvata 1852 shaka 1717
1345	529	न्यायसूत्र [Adh. I and IV]	गौतम	_	Paper	DN	8.6"x3.8"	6.8"x2.5"	9	40	45	_	Good	_	_
1346	532	न्यायसूत्र	गौतम	_	Paper	DN	8.8"x3.8"	7"x2.3"	9	40	17	_	Good	_	_
1347	576	न्यायसूत्रवृत्ति	विश्वनाथ तर्कपंचानन	_	Paper	DN	11.5"x4.2"	9.5"x2.7"	11	52	78	_	Good	saMvata 1775	saMvata 1775
1348	669ba	न्यायतत्त्वविवेक 	उदयनाचार्य	_	Paper	DN	11.2"x5"	8.5"x3.3"	17	38	28	महादेव	Good	saMvata 1743	saMvata 1743
1349	686a	पदार्थधर्मसंग्रह(द्रव्यपदार्थ)	प्रशस्तपाद	_	Paper	DN	9.3"x2.8"	8"x1.8"	8	40	7	_	Good	_	_
1350	678	पदार्थखंडनटिप्पण	रघुदेव भट्टाचार्य	_	Paper	DN	9.8"x4.4"	8.2"x2"	10	48	37	_	Good	_	_
1351	412	पदार्थमाला	जयराम   न्यायपंचानन	_	Paper	DN	10.5"x5"	8.5"x3.5"	16	40	41	_	Good	_	_
1352	1409-10	पदार्थमाला	जयराम 	_	Paper	DN	9.2"x4"	6.9"x2.5"	10	34	34	_	Good	_	_
1353	130	पदार्थतत्त्वनिरुपण	रघुनाथ शिरोमणि	_	Paper	DN	9"x4"	7.2"x2.5"	13	48	4	_	Good	_	_
1354	1408	पदार्थतत्त्वनिरुपण	रघुनाथ शिरोमणि	_	Paper	DN	9.1"x3.9"	8.4"x2.1"	8	46	2	_	Good	_	_
1355	1411	परामर्शनिरुपण	महादेव	_	Paper	DN	10.1"x4.6"	8.2"x2.9"	12	36	7	_	Good	_	_
1356	242a	परामर्शवाद	_	विश्वनाथ भट्टाचार्य	Paper	DN	9.7"x6.2"	8"x4.6"	15	36	20	_	Good	1709 (shaka ?)	1709 (shaka ?)
1357	392	परिभाषावली	विश्वनाथ भट्टाचार्य	_	Paper	DN	12"x4.2"	10.4"x3"	12	48	6	शंकर	Good	1705	1705
1358	686ba	प्रमाणमंजरी	सर्वदेव	_	Paper	DN	9"x2.9"	7.6"x2"	१०/११	36	11	_	Good	_	_
1359	324	प्रमेयसारसंग्रह	सोमध्वज	_	Paper	DN	10"x4"	9"x2.5"	9	35	143	_	Good	_	_
1360	577	शब्दशक्तिप्रकाशिका	जगदीश         तर्कालंकार	_	Paper	DN	11.4"x4"	10"x3"	17	64	26	_	Good	_	_
1361	582	शब्दशक्तिप्रकाशिका	जगदीश         तर्कालंकार	_	Paper	DN	11.6"x4.1"	8.5"x2.3"	9	53	२७-७४	घनश्याम जडिय	Good	shaka 1710 saMvata 1845	shaka 1710 saMvata 1845
1362	689	सद्युक्तिमुक्तावलि	गौरीकान्त सार्वभौम	_	Paper	DN	8"x4.5"	6"x3.8"	13	40	8	_	Good	_	_
1363	571	शक्तिविचार	गदाधर भट्ट	_	Paper	DN	10.9"x3.6"	6.8"x1.5"	7	53	52	_	Good	saMvata 1787	saMvata 1787
1364	682	सप्तपदार्थटीका	व्योम शिवादित्य	_	Paper	DN	8.6"x2.9"	7"x1.9"	9	30	12	विठ्ठल	Good	saMvata 1749	saMvata 1749
1365	241	सप्तपदार्थटीका	_	_	Paper	DN	10.5"x4.5"	9"x2.8"	11	38	46	_	Good	_	_
1366	837	सिद्धांतचंद्रोदय	कृष्णधुर्जति दीक्षित	_	Paper	DN	12"x4.2"	10.2"x3"	11	50	40	patron श्रीरामसिंहप्रभुगजसिंह	Good	_	_
1367	242	सिद्धांतमंजरीदीपिका	श्रीकंठ विश्वनाथ दीक्षित	_	Paper	DN	10"x6.2"	7.5"x4.5"	12	27	175	घनश्याम जडिय	Good	shaka 1718	shaka 1718
1368	1460	सिद्धांतमंजरीटीका	कृष्णन्यायावागीश भट्टाचार्य	_	Paper	DN	9.8"x4"	7.7"x2.3"	11	46	12	_	Good	_	_
1369	323	सिद्धांतमुक्तावली	विश्वनाथ 	_	Paper	DN	12"x4.2"	10"x2.5"	11	47	4	_	Good	_	_
1370	667	सिद्धांतमुक्तावली	भट्टाचार्य विश्वनाथ 	_	Paper	DN	9.6"x4.4"	7.8"x3"	9	30	८३ (५० folios extent)	हरि भट्ट patron भट्टगोपीनाथ	Good	_	_
1371	672	सिद्धांतमुक्तावली	विश्वनाथ 	_	Paper	DN	12.1"x4.2"	9"x2.6"	11	46	54	_	Good	shaka 1675	shaka 1675
1372	673	सिद्धांतमुक्तावली	सिद्धांत पंचानन विश्वनाथ	_	Paper	DN	12.1"x4.1"	9.4"x2.5"	9	40	35	_	Good	_	_
1373	127	सिद्धांतसंग्रह	यादवजी व्यास	_	Paper	DN	9.8"x4.2"	8"x2.8"	12	34	2	_	Good	saMvata 1766	saMvata 1766
1374	680	तर्कभाषा	केशव मिश्र	_	Paper	DN	8.2"x3.4"	7"x2.3"	9	44	9	_	Good	_	_
1375	684	तर्कभाषाप्रकाश	गोवर्धन मिश्र	_	Paper	DN	10.8"x2.6"	8.3"x1.8"	8	42	58	_	Good	_	_
1376	1527	तर्कदीपिका	_	_	Paper	DN	10.6"x4.5"	9"x3.5"	17	70	3	_	Poor	_	_
1377	569	तर्कामृत	जगदीश         तर्कालंकार	_	Paper	DN	8"x3.4"	6.3"x2.2"	10	30	15	_	Good	_	_
1378	670	तर्कामृतम्	जगदीश         तर्कालंकार	_	Paper	DN	12.1"x4.2"	9.7"x2.7"	11	42	11	श्रीनिवास	Good	shaka 1778	shaka 1778
1379	542	तर्कप्रकाश	श्रीकंठ दीक्षित	_	Paper	DN	10.1"x3.9"	7.7"x2.2"	7	42	118	_	Good	_	_
1380	575	तर्कप्रकाश	श्रीकंठ 	_	Paper	DN	9.6"x3.4"	7.6"x2"	10	43	15	_	Good	_	_
1381	539	तर्कप्रकाश	श्रीकंठ दीक्षित	_	Paper	DN	9.8"x3.5"	7.8"x2"	7	50	89	_	Good	saMvata 1779	saMvata 1779
1382	634	तर्कप्रकाशिका	श्रीकंठ दीक्षित	_	Paper	DN	9.3"x3.4"	7.5"x2.1"	8	29	61	_	Poor	_	_
1383	573	तर्कप्रतिबन्धकत्वरहस्य		_	Paper	DN	10.5"x3.6"	9.2"x2.5"	17	55	5	महादेव	Good	saMvata 1738	saMvata 1738
1384	713	तर्कसंग्रह	अन्नम् भट्ट	_	Paper	DN	8"x3.8"	6"x2.4"	8	24	13	_	Good	_	_
1385	785	तर्कसंग्रह	अन्नम् भट्ट	_	Paper	DN	10"x4.8"	8.5"x3"	10	40	6	_	Poor	_	_
1386	1528	तर्कसंग्रह	अन्नम् भट्ट	_	Paper	DN	9.9"x4.6"	9"x3.8"	15	33	1	_	Good	_	_
1387	766	तर्कसंग्रह	अन्नम् भट्ट	_	Paper	DN	8"x3.7"	6"x2.5"	10	32	8	_	Good	shaka 1712	shaka 1712
1388	129	तर्कसंग्रहचन्द्रिका	मुकुन्द गाडगिल	_	Paper	DN	9.8"x4.2"	7.5"x2.5"	11	40	50	_	Good	_	_
1389	520	तर्कसंग्रहचन्द्रिका	मुकुन्द गाडगिल	_	Paper	DN	10.8"x5.1"	8.2"x3.4"	9	30	79	_	Good	_	_
1390	1529	तर्कसंग्रहचन्द्रिका	मुकुन्द गाडगिल	_	Paper	DN	11.7"x4.1"	10"x2.7"	12	55	5	_	Good	_	_
1391	322	तर्कसंग्रहदीपिका	अन्नम् भट्ट	_	Paper	DN	12"x4.2"	10"x2.8"	9	38	9	_	Good	_	_
1392	911	 तर्कसंग्रहदीपिका	हनुमत्	_	Paper	DN	10.4"x5.5"	8.2"x3.8"	18	54	9	_	Good	_	_
1393	839	तर्कतत्त्व 	नाथ	_	Paper	DN	12.1"x4.2"	10.7"x3"	12	53	14	_	Good	_	_
1394	132	तार्किकरक्षा [1st परिच्छेद only] 	वरदराज	वरदराज	Paper	DN	9.5"x3.8"	7.3"x2.2"	7	36	71	_	Good	_	_
1395	30	 तत्त्वचिंतामणि [Chapter one only] 	गंगेश्वर उपाध्याय	_	Paper	DN	12"x5.5"	9.5"x4"	13	50	69	_	Good	_	_
1396	523	तत्त्वचिन्तामणि (उत्तरार्ध)	गंगेश्वर उपाध्याय	_	Paper	DN	12.5"x5"	11"x3.8"	15	70	183	_	Good	_	_
1397	516	तत्त्वचिन्तामणि (दीधिति) 	रघुनाथ शिरोमणि	_	Paper	DN	11.1"x4.6"	9"x3"	11	45	5	_	Good	_	_
1398	941	तत्त्वचिन्तामणि (दीधिति)) 	रघुनाथ शिरोमणि	_	Paper	DN	12.5"x5"	10.2"x3"	11	60	21	_	Good	_	_
1399	1277	तत्त्वचिन्तामणि 	रघुनाथ	भवानंद	Paper	DN	11.8"x4.2"	9.5"x2.7"	11	52	6	_	Good	_	_
1400	1278	तत्त्वचिन्तामणि 	रघुनाथ	भवानंद	Paper	DN	11.7"x5.2"	9.3"x3.7"	११/१३	42	3	_	Good	_	_
1401	580	तत्त्वचिन्तामणि (दीधिति))	जगदीश         तर्कालंकार	_	Paper	DN	11"x4"	9.3"x2.6"	15	45	63	_	Good	_	_
1402	704	तत्त्वचिन्तामणिटीका 	भवानंद सिद्धांतवागिश	_	Paper	DN	9"x4.4"	7.3"x2.5"	12	42	24	_	Good	_	_
1403	757	तत्त्वचिन्तामणिटीका 	भवानंद सिद्धांतवागिश	_	Paper	DN	10.2"x4.5"	8"x2.5"	11	46	27	_	Poor  on F.1 and F.2	_	_
1404	856	त्रिवेणिका	आशाधर भट्ट	_	Paper	DN	8.8"x4.5"	7.8"x3.2"	11	37	13	घनश्याम जडिय	Good	_	_
1405	46	वादार्थ	महादेव	_	Paper	DN	10.2"x5.5"	8.5"x3.7"	18	45	12	_	Good	_	_
1406	128	वादार्थ	गदाधर	_	Paper	DN	9.5"x3.2"	8"x2"	9	48	20	विजय	Good	saMvata 1772	saMvata 1772
 1407	530	वैशेषिकसूत्र	कणाद	_	Paper	DN	8.8"x3.6"	6.8"x2.3"	9	38	9	_	Good	_	_
1408	519	विषयतावाद	रघुदेव	_	Paper	DN	10.7"x5"	8.5"x3.8"	13	33	10	_	Good	_	_
1409	683	विषयतावाद	_	_	Paper	DN	8.3"x2.1"	7"x1.4"	7	50	18	_	Good	_	_
1410	1561	विशिष्टवैशिष्ट्यबोधविचार	_	_	Paper	DN	9.5"x4.1" "	7.8"x3.1"	14	46	13	_	Poor	_	_
1411	1228	व्याधिकरणधर्मावाच्छिन्नाभावरहस्य	_	_	Paper	DN	9.5"x4.5" "	7.7"x3.7" "	14	26	11	_	Good	_	_
1412	572	व्याप्यानुगमविचार 	_	_	Paper	DN	11"x3.8"	9.6"x2.8"	11	55	10	_	Good	_	_
1413	83	व्याप्त्यनुगम 	गदाधर	_	Paper	DN	10.2"x4.5"	8"x2.5"	9	50	277	_	Good	saMvata 1832	saMvata 1832
1414	1368	मेघचक्र	_	_	Paper	DN	8.2"x4"	7.3"x3"	९/१०	32	1	_	Good	_	_
1415	601	राजयोग	_	_	Paper	DN	9.6"x4.6"	8.2"x3.4"	14	34	14	_	Poor	_	_
1416	531	सांख्यप्रवचनसूत्र	कपिल	_	Paper	DN	8.8"x3.6"	7"x2.3"	9	38	12	_	Good	_	_
1417	606	सांख्यतत्त्वप्रदीप	तुलसिराम	_	Paper	DN	11"x4.8"	9"x3.8"	13	38	10	_	Good	_	_
1418	1167	श्रीचक्र	नारायणयोगी	_	Paper	DN	5.7"x12"	5.3"x11"	34	24	1	_	Good	_	_
1419	358	याज्ञवल्क्यगीता 	याज्ञवल्क्य	_	Paper	DN	9.3"x3.8"	7.8"x3"	11	30	25	_	Good	_	_
1420	1318	योग	_	_	Paper	DN	8.1"x4"	7"x3.2"	11	33	3	_	Good	_	_
1421	857	वाशिष्ठयोगकांड	_	_	Paper	DN	9.4"x3.8"	7.5"x2.8"	11	34	26	_	Good	_	_
1422	361	अर्थसंग्रह	लौगाक्षी भास्कर	_	Paper	DN	8.5"x4"	6.3"x2.7"	10	28	14	_	Good	_	_
1423	930	अतिदेश	_	_	Paper	DN	11"x5"	9.5"x4"	18	50	2	_	Good	_	_
1424	58	अतिदेशवाद	_	_	Paper	DN	7.5"x3.5"	5.8"x2.3"	11	40	२ (७-८ only)	_	Good	_	_
1425	1543	मीमांसा	_	_	Paper	DN	11"x5.1"	8.6"x3.7"	16	40	24	_	Good	_	_
1426	61	मीमांसान्यायप्रकाश	आपदेव	_	Paper	DN	12"x4.2"	10"x2.5"	10	45	50	भिकन् भट्ट	Good	shaka 1731	shaka 1731
1427	68	मीमांसान्यायप्रकाश	आपदेव	_	Paper	DN	11.2"x5"	9.3"x3.5"	14	38	41	_	Good	_	_
1428	1371	प्रकरणपंचिका	शालिकनाथ मिश्र	_	Paper	DN	10.5"x4.5"	8.3"x3"	12	44	40	_	Good	_	_
1429	1372	प्रकरणपंचिका	शालिकनाथ मिश्र	_	Paper	DN	10.5"x4.5"	8.3"x3"	१२	४४	३०	_	Good	_	_
1430	1416	प्रकरणपंचिका	शालिकनाथ मिश्र	_	Paper	DN	10.5"x4.5"	8.2"x3"	12	42	9	_	Good	_	_
1431	924	शाबरभाष्य	शबर स्वामी	_	Paper	DN	11"x5.3"	8.8"x4"	14	40	13	_	Good	_	_
1432	820	सुखयोजनिका	अप्पय्य दीक्षित	_	Paper	DN	11"x5.1"	8.7"x3.8"	14	40	94	_	Good	_	_
1433	1199	वाक्यभेदवाद	अनन्तदेव आपदेव	_	Paper	DN	11.5"x5.2"	8.6"x3.6"	18	54	3	_	Good	_	_
1434	14	अध्यात्मप्रदीपिका (अष्टावक्रटीका)	विश्वेश्वर	विश्वेश्वर	Paper	DN	11.2"x5"	9"x3"	10	35	70	_	Good	_	_
1435	57	अध्यात्मविद्योपदेशविधि	शंकराचार्य	_	Paper	DN	9.5"x4.3"	8.2"x2.8"	8	32	26	गोविंदजी	Good	saMvata 1737	saMvata 1737
