0223	431	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2"	7	28	39	बाबाजी भट्ट चिञ्चळ्कर	Good	shaka 1721	Owner: जनार्दन हर्डिकर	Vedic & Ritual
0224	432	ऐतरेय ब्राह्मण षष्ठपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2.2"	9	32	29	--	Good	shaka 1737	Owner: जनार्दन हर्डिकर	Vedic & Ritual
0225	433	ऐतरेय ब्राह्मण सप्तमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.2"x2.2"	9	32	26	नारायण भट्ट काजरेकर	Good	shaka 1737	Owner: जनार्दन हर्डिकर	Vedic & Ritual
0226	432	ऐतरेय ब्राह्मण अष्टमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.3"x2"	7	27	36	विठ्ठल बान्धेकर	Good	shaka 1723	Owner: जनार्दन हर्डिकर	Vedic & Ritual
0227	729A	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	12	विश्वनाथ	Fair	shaka 1656	Not readable at places.	Vedic & Ritual
0228	729B	ऐतरेय ब्राह्मण द्वितीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	56	16	विश्वनाथ	Good	shaka 1659	--	Vedic & Ritual
0229	729C	ऐतरेय ब्राह्मण तृतीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	13	विश्वनाथ	Good	shaka 1656	--	Vedic & Ritual
0230	729D	ऐतरेय ब्राह्मण चतुर्थपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	10	विश्वनाथ	Good	shaka 1656	--	Vedic & Ritual
0231	729E	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	16	--	Poor	--	Foll. 1-8 moth-eaten; text damaged. Foll. 3-4 broken off. Owner: भट्ट दामोदर.	Vedic & Ritual
0232	729F	ऐतरेय ब्राह्मण षष्ठपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	18	--	Poor	shaka 1641	Foll. moth-eaten; text slightly damaged.	Vedic & Ritual
0233	729G	ऐतरेय ब्राह्मण सप्तमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	13	--	Good	shaka 1658	--	Vedic & Ritual
0234	729H	ऐतरेय ब्राह्मण अष्टमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	10	विश्वनाथ	Good	shaka 1656	--	Vedic & Ritual
0235	652	ऐतरेय उपनिषद्	--	--	Paper	DN	10.8"x4.1"	8"x2.3"	11	42	31	दामोदर	Good	shaka 1666	--	Vedic & Ritual
0236	488	अनुक्रमणि	शौनक	--	Paper	DN	8.3"x4.1"	6.3"x2.3"	9	32	9	--	Fair	--	Ends abruptly. F.9 torn at top left; text slightly damaged.	Vedic & Ritual
0237	862	आश्वलायन गृह्यकारिका	भट्ट कुमार स्वामी	--	Paper	DN	8.9"x4"	6.4"x2"	8	31	61	--	Good	--	Ends abruptly.	Vedic & Ritual
0238	397	आश्वलायन गृह्यपरिशिष्ट	--	--	Paper	DN	11.8"x4.2"	9.3"x2.5"	11	53	4	विश्वनाथ	Fair	--	--	Vedic & Ritual
0239	398	आश्वलायन गृह्यपरिशिष्ट	--	--	Paper	DN	12.2"x4.2"	10"x2.6"	11	55	22	--	Good	--	--	Vedic & Ritual
0240	399	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	12.2"x4.2"	10"x2.5"	10	60	16	विश्वनाथ जडिय	Good	shaka 1656	--	Vedic & Ritual
0241	435	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	8"x3.8"	6.3"x2"	8	28	40	रघुनाथ भट्ट S/O बाबु भट्ट टुल्लू	Good	shaka 1656	--	Vedic & Ritual
0242	1249	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	11.7"x3.7"	10.2"x2.7"	12	56	9	--	Poor	--	F. 1 missing. Begins & ends abruptly. Foll torn, text damaged.	Vedic & Ritual
0243	156	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8.5"x3"	6.7"x1.7"	7	34	33	--	Good	--	F. 1 missing. Begins & ends abruptly.	Vedic & Ritual
0244	269	आश्वलायन श्रौतसूत्र सटीक	--	नारायण गार्ग्य	Paper	DN	8.2"x4"	6.5"x2.8"	12	37	21	--	Fair	--	Foll. 1-2 moth-eaten, text slightly damaged. Ends abruptly.	Vedic & Ritual
0245	386	आश्वलायन श्रौतसूत्र सटीक	--	नारायण गार्ग्य	Paper	DN	8.2"x4"	6.5"x2.3"	11	36	35	--	Good	--	Ends abruptly.	Vedic & Ritual
0246	425	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	9.2"x4"	6.2"x2.2"	8	28	94	--	Good	shaka 1745	अध्यायs 1-6. prepared by जनार्दन हर्डिकर.	Vedic & Ritual
0247	426	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8"x4"	6"x2.3"	9	27	58	रामचन्द्र चिञ्चळकर	Good	shaka 1736	अध्यायs 7-12. F. no. 20 is repeated.	Vedic & Ritual
0248	471	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	12"x4.2"	9.6"x2.5"	10	62	22	विश्वनाथ	Good	shaka 1655	अध्यायs 7-12.	Vedic & Ritual
0249	506	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8.3"x4"	6.5"x2.4"	9	29	12	--	Good	--	उत्तर षट्क. Last f. numbered 13. Ends abruptly.	Vedic & Ritual
0250	1247	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	12"x4.2"	11"x3.4"	25	95	3	--	Poor	--	First & last folios not numbered. Middle f. numbered 5; Foll. torn, text damaged. Owner: भट्ट दामोदर हर्डिकर.	Vedic & Ritual
0251	1248	आश्वलायन श्रौतसूत्रवृत्ति	--	नारायण गार्ग्य	Paper	DN	8.3"x4"	6.3"x2.8" "	11	36	1	--	Fair	--	F. moth-eaten, text slightly damaged.	Vedic & Ritual
0252	287	औग्दात्तृत्वप्रयोग	--	--	Paper	DN	8.3"x4"	6.7"x2.5"	11	32	9	--	Good	--	Ends abruptly.	Vedic & Ritual
0253	389	बैठक्रम	--	--	Paper	DN	12.2"x4.2"	10"x2.5"	12	52	8	--	Good	shaka 1647	--	Vedic & Ritual
0254	1253	बौधायनीय पशुसूत्र	बौधायन	--	Paper	DN	8.4"x4"	7.2"x3"	15	46	7	--	Fair	--	F. 7 torn, text slightly damaged.	Vedic & Ritual
0255	636	बौधायनसोमप्रयोग	--	--	Paper	DN	9.7"x3.5"	7.5"x2.1"	9	39	86	--	Poor	--	Foll 1-13 missing. All foll. moth-eaten; margins; text slightly damaged. Begins & ends abruptly.	Vedic & Ritual
0256	1463	बौधायनसोमप्रयोग	--	--	Paper	DN	9.2"x3.5"	7.2"x2.3"	9	30	12	--	Fair	--	Foll. torn, text slightly damaged on f.1.- Ends abruptly.	Vedic & Ritual
0257	228	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.5"x4"	6.7"x2.6"	11	36	31	--	Good	--	Foll. 1-12 missing. Begins & ends abruptly.	Vedic & Ritual
0258	297	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.4"x4"	6.9"x2.9"	10	34	22	--	Good	shaka 1634	Begins abruptly.	Vedic & Ritual
0259	1254	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.2"x4.1"	6.5"x2.5"	10	36	12	--	Good	--	Ends abruptly.	Vedic & Ritual
0260	823	भृगु-उपनिषत्	--	--	Paper	DN	10.8"x5.1"	9"x4"	18	36	1	--	Good	--	--	Vedic & Ritual
0261	1458	ब्राह्मणग्रन्थ	--	--	Paper	DN	5.8"x3.3"	4"x1.6"	7	20	41	--	Good	--	Foll. 1-6 missing. Begins & ends abruptly.	Vedic & Ritual
0262	981	ब्राह्मणग्रन्थ	--	--	Paper	DN	8"x4.3"	6.5"x2.5"	9	26	18	--	Good	--	Begis & ends abruptly.	Vedic & Ritual
0263	48	चरणव्यूह	--	--	Paper	DN	9"x4.2"	6.5"x2.5"	7	22	7	चक्रपाणि	Good	V.S. 1574	F.1 torn on the left.	Vedic & Ritual
0264	782	चरणव्यूह	--	--	Paper	DN	8"x3.9"	6.2"x2.2"	8	24	5	जनार्दन हर्डिकर	Good	--	--	Vedic & Ritual
0265	267	चातुर्मास्यहौत्र	--	--	Paper	DN	8.2"x4"	6.4"x2.5"	10	27	10	--	Good	--	F. 1-4 missing. Begins & ends abruptly.	Vedic & Ritual
0266	342	चातुर्मास्यहौत्र	--	--	Paper	DN	8"x4"	6"x2.7"	11	30	17	घनश्याम जडिय	Good	shaka 1649	--	Vedic & Ritual
0267	344	चातुर्मास्यहौत्र	--	--	Paper	DN	8.2"x4"	6.5"x2.6"	8	28	15	--	Good	--	Foll. 5-10 missing.	Vedic & Ritual
0268	303	चातुर्मास्यपद्धति	ढुण्ढिराय	--	Paper	DN	8.4"x4"	7.2"x3"	13	36	41	--	Good	V.S. 1637	Foll. 1-26 missing. Begins abruptly.	Vedic & Ritual
0269	210	चातुर्मास्यप्रयोग	रघुनाथ नवहस्त	--	Paper	DN	10"x4.5"	8"x2.6"	9	30	53	--	Good	--	--	Vedic & Ritual
0270	123	दर्शपूर्णमासहौत्र	--	--	Paper	DN	9.2"x4"	7.5"x2.7"	14	44	6	--	Poor	--	Text not readable at places.	Vedic & Ritual
0271	189	दर्शपूर्णमासहौत्र	--	--	Paper	DN	8"x3.2"	6.3"x1.6"	17	30	14	--	Fair	--	Last f. torn; text slightly damaged.	Vedic & Ritual
0272	511	दर्शपूर्णमासहोत्र	--	--	Paper	DN	8.1"x4.3"	5.8"x2.4"	8	27	16	महादेव फणा सरकार	Good	V.S. 1818	--	Vedic & Ritual
0273	879	दर्शपूर्णमासहोत्र	--	--	Paper	DN	11.9"x4.2"	9.8"x2.8"	11	40	6	--	Good	V.S. 1900	--	Vedic & Ritual
0274	298	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.5"x4"	6.3"x2.4"	10	33	9	--	Good	--	F. 1 missing. Begins abruptly.	Vedic & Ritual
0275	--	दर्शपूर्णमासप्रयोग	अनन्त देव	--	Paper	DN	8.2"x4"	6.8"x2.6"	10	32	38	कृष्ण गोविन्द	Good	--	--	Vedic & Ritual
0276	338	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.8"	9	28	49	--	Good	--	Foll. 1-3 missing. Begins & ends abruptly.	Vedic & Ritual
0277	347	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.4"	9	36	41	रामचन्द्र जडिय	Good	shaka 1733	--	Vedic & Ritual
0278	898	दर्शपूर्णमासविहारसाधनप्रकार	--	--	Paper	DN	8.2"x4"	6"x2.5"	11	36	2	--	Good	--	Ms. Belongs to the जडियs.	Vedic & Ritual
0279	334	दिग्विजयेष्टिहोम	--	--	Paper	DN	8.2"x3.8"	6.5"x2.4"	10	32	4	--	Good	V.S. 1831	--	Vedic & Ritual
0280	393	द्वादशसंख्या	--	--	Paper	DN	12"x4.2"	9.7"x2.5"	10	42	40	विनायक	Good	shaka 1711	--	Vedic & Ritual
0281	310	गणेशाथर्वशीर्ष	--	--	Paper	DN	8.1"x3.11"	6.4"x2.5"	11	28	2	--	Good	--	--	Vedic & Ritual
0282	1024	गायत्रीमन्त्रव्याख्यान	--	--	Paper	DN	7.5"x3.9"	6.2"x2.6"	7	24	2	--	Good	shaka 1762	Owner: नृसिंह	Vedic & Ritual
0283	1034	गायत्रीव्याख्या	--	--	Paper	DN	6"x3.6"	4.8"x2.7"	11	27	1	--	Good	--	--	Vedic & Ritual
0284	928	गोपालकारिका	गोपाल	--	Paper	DN	8.5"x3.6"	8"x2.8"	13	52	11	--	Poor	--	Foll. torn. Text damaged. Pagination lost. Writing not readable at places. Last fol. Broken off from the middle.	Vedic & Ritual
0285	339	हौत्रप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.4"	9	22	11	--	Fair	--	Last two foll. Moth-eaten.	Vedic & Ritual
0286	1319	हिरण्यकेशीयगृह्यसूत्र	--	--	Paper	DN	8.1"x3.9"	6"x2.2"	9	30	41	--	Good	--	Foll. 1-36 missing. Begins & ends abruptly.	Vedic & Ritual
0287	185	होमप्रायश्चित्त	रघुनाथ नवहस्त	--	Paper	DN	8"x3.8"	6.2"x2.8"	10	32	2	--	--	--	--	Vedic & Ritual
0288	586A	ईशावास्योपनिषद्	--	--	Paper	DN	8.3"x3.9"	6.4"x2.6"	12	33	1	--	Good	--	--	Vedic & Ritual
0289	656	जटापटल	--	--	Paper	DN	12.1"x4.2"	9.8"x2.8"	12	52	2	--	Good	--	--	Vedic & Ritual
0290	341	ज्योतिष्टोमपद्धति	रामकृष्ण त्रिपाठी	--	Paper	DN	8"x4"	6"x2.3"	7	36	71	भास्कर जडिय	Good	shaka 1724	--	Vedic & Ritual
0291	49	कल्पकारोक्ति	--	--	Paper	DN	10"x4.2"	8"x3"	12	35	6	--	Good	--	Ends abruptly.	Vedic & Ritual
0292	336	कल्पसार	--	--	Paper	DN	8.5"x4.2"	6.6"x2.5"	11	36	20	--	Good	--	Ends abruptly.	Vedic & Ritual
0293	1067	लघुऋग्विधान	शौनक	--	Paper	DN	16"x9.8"	fold 8.4"x3"	14	48	1	--	Good	--	F. folded thrice. Ms. Belongs to जडियs.	Vedic & Ritual
0294	804	महारुद्रपद्धति	--	--	Paper	DN	8.6"x4.4"	7"x3.8"	13	27	26	--	Good	--	महारुद्रपद्धति according to सामवेद.	Vedic & Ritual
0295	25	मन्त्रसंहिता	--	--	Paper	DN	8.2"x4.2"	6.4"x2.8"	10	26	180	सखाराम हर्डिकर	Good	shaka 1794	A Collection of ऋच्s from various मण्डलs.	Vedic & Ritual
0296	489	मन्त्रसंहिता	--	--	Paper	DN	8"x3.8"	7.2"x3"	10	30	64	--	Good	--	F. 1-7 missing. Begins abruptly. Collection of ऋच्s as per the शाकलs.	Vedic & Ritual
0297	836	मन्त्रसंहिता	--	--	Paper	DN	8.2"x4"	7"x2.8"	11	36	41	--	Fair	--	Stray foll. containing various मन्त्रs. Foll. not in order & have different handwritting. Accents in red ink. Begins & ends abruptly.	Vedic & Ritual
0298	824	नारायणोपनिषद्	--	--	Paper	DN	10.3"x5.4"	8.5"x4"	16	48	2	--	Good	--	Ends abruptly.	Vedic & Ritual
0299	390	a. पदगाढपुस्तक, b. क्रममालिका, c. ऋक्प्रातिशाख्यवृत्ति	--	c. विष्णुमित्र	Paper	DN	12"x4.2"	4"x2.2"	10	48	20+82=102	भट्ट दामोदर	Good	a. shaka 1643, b. shaka 1641	F. 22-23 missing.	Vedic & Ritual
0300	307	पञ्चरत्नसूक्त	--	--	Paper	DN	5.8"x3.8"	4"x2.2"	7	16	4+1=5	--	Good	--	Last f. not numbered. It has different handwritting containing I.164.51-52 from ऋग्वेद.	Vedic & Ritual
0301	340	पथिकृदिष्टि	--	--	Paper	DN	8"x3.8"	6"x2.6"	9	27	2	--	Good	--	Ends abruptly.	Vedic & Ritual
0302	175	पवमानसूक्तानि-विष्णुसूक्त	--	--	Paper	DN	6.5"x4"	4.4"x2.4"	7	17	65	--	Good	--	पवमान hymns R.V. IX 1-67	Vedic & Ritual
0303	328	पवमानसूक्तानि	--	--	Paper	DN	6"x4"	4"x2.5"	9	18	43	--	Good	--	Ends arbuptly.	Vedic & Ritual
0304	1112	पवमानसूक्तानि	--	--	Paper	DN	8"x3"	7.7"x2.5"	11	35	2	--	Fair	--	Foll. not numbered.	Vedic & Ritual
0305	183	प्रतापनारसिंह	तोर रुद्र	--	Paper	DN	8"x4"	6"x2.2"	10	22	43+3=46	हरि सान्द्य	Good	shaka 1733	Last 3 foll. contain श्रौतप्रायश्चित्त-अनुक्रमणिका.	Vedic & Ritual
0306	345	प्रायश्चित्तप्रदीप(आग्रयण)	--	--	Paper	DN	8.5"x4"	6.5"x2.4"	10	35	30	--	Good	--	--	Vedic & Ritual
0307	184	प्रयोगरत्नभूषा	रघुनाथ नवहस्त	--	Paper	DN	8.2"x4"	6.2"x2.8"	10	33	21	धनश्याम जडिय	Good	--	गुच्छ I होमप्रकरण.	Vedic & Ritual
0308	1123	प्रेताधानप्रयोग	बोधायन	--	Paper	DN	8.3"x3.8"	7.2"x2.8"	12	36	2	--	Good	--	--	Vedic & Ritual
0309	945	पुन:सन्धानविधि	--	--	Paper	DN	8.2"x4"	6.4"x2.8"	13	34	2	--	Good	--	--	Vedic & Ritual
0310	191	पुण्याहवाचन, मातृकापूजन, नन्दिश्राद्ध	--	--	Paper	DN	8.2"x4"	7"x2.8"	11	33	7	--	Poor	--	F.1 damaged. Text not readable. Owner: नारायण भट्ट जडिय.	Vedic & Ritual
0311	--	पुण्याहवाचन,मातृकापूजन, नन्दिश्राद्ध	--	--	Paper	DN	8"x4.2"	5.8"x2.5"	8	22	12	--	Good	--	--	Vedic & Ritual
0312	693	पुण्याहवाचन इत्यादि	--	--	Paper	DN	7.5"x4"	6.5"x3"	10	26	176	--	Fair	--	Foll. 111-114, 116-130 missing. Text damaged on foll. 1-2. Ends abruptly.	Vedic & Ritual
0313	745	पुण्याहवाचन	--	--	Paper	DN	8.3"x3.9"	6.2"x2.6"	11	31	10	--	Good	shaka 1712	--	Vedic & Ritual
0314	1467	पुण्याहवाचनविधि	--	--	Paper	DN	8.6"x4.2"	7"x2.9"	9	31	3	--	Good	--	F.1 missing. Begins & ends abruptly.	Vedic & Ritual
0315	158	पुरुषसूक्त	--	--	Paper	DN	8"x4.2"	6"x3.3"	5	12	3	--	Good	--	F.2 missing.	Vedic & Ritual
0316	158A	पुरुषसूक्त	--	--	Paper	DN	8.5"x4.2"	6.5"x2.8"	8	27	2	--	Good	--	Ends abruptly.	Vedic & Ritual
0317	154	ऋक्प्रातिशाख्य	शौनक	--	Paper	DN	8.2"x4"	6.7"x2.10"	19	50	12	--	Good	--	--	Vedic & Ritual
0318	392C	ऋक्प्रातिशाख्य	शौनक	--	Paper	DN	12"x4.2"	9.5"x2.4"	11	55	14	--	Good	shaka 1641	Owner: भट्ट दामोदर हर्डिकर.	Vedic & Ritual
0319	507	ऋग्वेदसंहिता प्रथमाष्टक	--	--	Paper	DN	8.1"x3.7"	5.8"x2.2"	9	29	108	--	Fair	shaka 1713	Last two foll. torn, text damaged. Owner: कोण्ड भट्ट कळंकर	Vedic & Ritual
0320	508	ऋग्वेदसंहिता तृतीयाष्टक	--	--	Paper	DN	8.3"x3.8"	6.2"x2.3"	8	27	108	--	Good	shaka 1713	Owner: कोण्ड भट्ट कळंकर.	Vedic & Ritual
0321	509	ऋग्वेदसंहिता सप्तमाष्टक	--	--	Paper	DN	8.3"x3.8"	6.2"x2.7"	9	22	112	वैजनाथ नवाथ्ये	Good	shaka 1739	Foll. 1-17 missing. Begins abruptly.	Vedic & Ritual
0322	510	ऋग्वेदसंहिता अष्टमाष्टक	--	--	Paper	DN	8.1"x3.9"	6.2"x2"	8	25	113	S/o महादेव नाटेकर	Fair	shaka 1723	Text damaged on foll 1,113	Vedic & Ritual
0323	1446	ऋग्वेद (१.२४.१२-१.२५.१७६)	--	--	Paper	DN	8.4"x3.6"	6.6"x2.4"	9	32	14	--	Good	--	Foll. 1-13 missing. Begins & ends abruptly.	Vedic & Ritual
0324	1447	ऋग्वेदसंहिता चतुर्थाष्टक	--	--	Paper	DN	8.3"x4"	6.2"x2.1"	8	32	56	--	Good	--	Foll. 1-6 missing. Begins & ends abruptly.	Vedic & Ritual
0325	1448	ऋग्वेदसंहिता अष्टमाष्टक	--	--	Paper	DN	7.8"x3.8"	5.9"x2"	8	28	43	--	Good	--	Foll. 1-28 missing. Begins & ends abruptly.	Vedic & Ritual
0326	1502	ऋग्वेदसंहिता १०.१२७, १०.१२५	--	--	Paper	DN	8"x4.2"	6"x2.6"	9	27	1	--	Good	--	--	Vedic & Ritual
0327	464	ऋग्वेद पदपाठ प्रथमाष्टक	शाकल्य	--	Paper	DN	12.2"x4.2"	10"x2.5"	12	60	24	--	Good	--	Ends abruptly.	Vedic & Ritual
0328	465	ऋग्वेद पदपाठ द्वितीयाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	9.5"x2.4"	11	46	22	--	Good	--	Ends abruptly.	Vedic & Ritual
0329	466	ऋग्वेद पदपाठ तृतीयाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	10.2"x2.4"	10	66	45	--	Good	shaka(?) 1655	Owner: विश्वनाथ.	Vedic & Ritual
0330	467	ऋग्वेद पदपाठ चतुर्थाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	10.2"x2.4"	11	66	44	विश्वनाथ जडिय	Good	shaka 1655	--	Vedic & Ritual
0331	468	ऋग्वेद पदपाठ पञ्चमाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	10.2"x2.4"	9	50	51	--	Good	shaka 1658	Owner: विश्वनाथ भट्ट.	Vedic & Ritual
0332	469	ऋग्वेद पदपाठ सप्तमाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	10.2"x2.4"	10	60	46	विश्वनाथ जडिय	Good	shaka 1655	--	Vedic & Ritual
0333	470	ऋग्वेद पदपाठ अष्टमाष्टक	शाकल्य	--	Paper	DN	12"x4.2"	10.2"x2.4"	11	52	41	विश्वनाथ जडिय	Good	shaka 1656	--	Vedic & Ritual
0334	475	ऋग्वेद पदपाठ द्वितीयाष्टक	शाकल्य	--	Paper	DN	10.8"x4.5"	8.8"x2.8"	11	40	63	विश्वनाथ	Fair	V.S. 1730	Foll. 1-19  missing. Begins & ends abruptly. Last folio not cleraly readable.	Vedic & Ritual
0335	476	ऋग्वेद पदपाठ प्रथमाष्टक	शाकल्य	--	Paper	DN	10.8"x4.5"	8"x3"	10	34	71	विश्वनाथ देवस्थली	Good	V.S. 1737	Foll. 1-53 missing. Begins abruptly.	Vedic & Ritual
0336	145	ऋग्विधान (ज्येष्ठ)	शौनक	--	Paper	DN	8.5"x4"	6"x2.7"	11	28	23	--	Good	shaka 1612	--	Vedic & Ritual
0337	401	ऋग्विधान	शौनक	--	Paper	DN	10"x4.5"	7.6"x2.5"	10	36	41	सदाशिव जानी	Fair	--	Foll. torn; text not damaged.	Vedic & Ritual
0338	146	रुद्राध्याय	--	--	Paper	DN	8.5"x3.7"	6.5"x2.3"	9	31	13	दादोपन्त गौण्ड	Good	shaka 1694	Foll. 1-10 missing. Begins abruptly.	Vedic & Ritual
0339	147	रुद्राध्याय	--	--	Paper	DN	6"x4"	5"x2.8"	9	20	19	विठ्ठल भट्ट	Good	shaka 1702	--	Vedic & Ritual
0340	244	सामानि	--	--	Paper	DN	10.4"x4.7"	8.2"x3"	6	30	2+20=22	--	Fair	--	Begins & ends abruptly. Foll. moth-eaten.	Vedic & Ritual
0341	1367	सामोपासना	--	--	Paper	DN	8.2"x3.6"	6.2"x2.2"	9	35	7	name given but not readable	Poor	V.S. 1571	F. 1 missing, Begins abruptly. Foll. moth-eaten; text damaged.	Vedic & Ritual
0342	961	सङ्कल्पानुक्रम		--	Paper	DN	8"x3.8"	6"x2.4"	7	30	2	--	Good	--	--	Vedic & Ritual
0343	179	शाङ्खायन गृह्यसूत्र	शाङ्खायन	--	Paper	DN	7.2"x4.5"	5.2"x2.8"	9	19	48	हरिशङ्कर काशीदास	Good	V.S. 1781	--	Vedic & Ritual
0344	155	सर्वानुक्रम	कात्यायन	--	Paper	DN	8"x4"	6.5"x2.5"	9	32	33	विश्वनाथ सोमण	Good	shaka 1684	Foll. 10-11 missing.	Vedic & Ritual
0345	395	सर्वानुक्रम दीपिका सहित	कात्यायन	गणेश  दोखला	Paper	DN	11.8"x4.2"	9.5"x2.5"	11	50	21	--	Fair	--	F.1 moth-eaten. Text slightly damaged.	Vedic & Ritual
0346	396	सर्वानुक्रम	कात्यायन	--	Paper	DN	11.8"x4.2"	9.8"x2.7"	12	58	17	घनश्याम जडिय	Good	shaka 1674	--	Vedic & Ritual
0347	473	सर्वानुक्रम विवरणसहित	कात्यायन	जगन्नाथ	Paper	DN	12"x4.2"	9.5"x2.8"	11	44	29	--	Good	shaka 1700	--	Vedic & Ritual
0348	392A	सर्वानुक्रम प्रथमाष्टक दीपिकासहित	कात्यायन	गणेश दोखला	Paper	DN	11.8"x4"	9.2"x2.2"	10	52	37	--	Good	--	Begins abruptly.	Vedic & Ritual
0349	394	सर्वानुक्रमदीपिका	--	गणेश दोखला	Paper	DN	11.5"x4"	9.5"x2.4"	11	62	143	विठ्ठल राटकर 	Fair	shaka 1723	Last fol. torn, text damaged.	Vedic & Ritual
0350	391	सर्वानुक्रमणीविवृत्ति (अनुवाकानुक्रमणी)	--	सदगुरु	Paper	DN	12"x4.2"	10"x2.7"	13	50	6	बालकृष्ण  	Good	shaka 1691	--	Vedic & Ritual
0351	335	सर्वपृष्टेष्टि	--	--	Paper	DN	8.2"x3.8"	6.4"x2.3"	9	27	5	--	Good	--	--	Vedic & Ritual
0352	1150	a. सर्वसम्मतशिक्षा, b.स्वराङ्कुश, c. ऋग्वेदसूक्तसङ्ख्या	--	--	Paper	DN	8.4"x4"	6.5"x3"	20	58	3	--	Good	b. shaka 1637	--	Vedic & Ritual
0353	304	सौमिकव्याख्या	--	--	Paper	DN	8.3"x4"	6"x2.4"	10	27	14	--	Good	--	Ends abruptly.	Vedic & Ritual
0354	167	सौरमन्त्राः	--	--	Paper	DN	6.2"x4.1"	4.1"x3.5"	12	20	5	--	Fair	--	Foll. म्oth-eaten, text damaged at places.	Vedic & Ritual
0355	810	सौरमन्त्राः	--	--	Paper	DN	8.1"x3.9"	6.2"x2.4"	10	33	4	--	Good	--	--	Vedic & Ritual
0356	556	शिक्षाध्याय लघुदीपिकासहित	--	--	Paper	DN	9.4"x4.5"	7.1"x2.9"	12	42	17	--	Poor	--	Foll. weather affected. Text damaged.शिक्षावली from तैत्तिरीय उपनिषद्.	Vedic & Ritual
0357	826	शिक्षाध्याय	--	--	Paper	DN	11"x5.1"	8.7"x3.9"	14	37	2	--	Good	--	शिक्षावली from तैत्तिरीय उपनिषद्.	Vedic & Ritual
0358	458	शिक्षाध्याय	--	--	Paper	DN	8"x4.8"	6.2"x2.8"	7	22	8	--	Fair	--	Foll. slightly torn ; text not  damaged. शिक्षावली from तैत्तिरीय उपनिषद्.	Vedic & Ritual
0359	1155	शिवाथर्वशीर्ष	--	--	Paper	DN	6.6"x4.4"	5"x2.8"	8	18	12	--	Good	--	From अथर्ववेद. Foll. 3-4 missing.	Vedic & Ritual
0360	1501	सोमयज्ञप्रयोग	--	--	Paper	DN	8.3"x4.1"	7"x2.5"	8	25	44	--	Good	--	Foll. 1-36 missing. Begins & ends abruptly.	Vedic & Ritual
0361	343	सोमसप्तसंस्थापद्धति	गोवर्धन दीक्षित	--	Paper	DN	8.5"x4"	6.5"x2.8"	7	25	24	--	Good	--	--	Vedic & Ritual
0362	159	श्रीसूक्त	--	--	Paper	DN	6.7"x4.2"	5.3"x3.3"	8	14	4	--	Good	--	--	Vedic & Ritual
0363	1507	श्रीसूक्त	--	--	Paper	DN	5.8"x4.2"	4"x2.7"	9	17	2	--	Good	--	Ends abruptly.	Vedic & Ritual
0364	1169	श्रीसूक्तविधि	--	--	Paper	DN	8"x4"	6.5"x3.2"	15	48	2	--	Good	--	--	Vedic & Ritual
